"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147571116897968";"199";"7";"2";"147567793564967_147571116897968";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";"Ийм залуучууд л улсаа хөгжүүлнэ"
"110296187292128_149960129992400/110296187292128_147567793564967/147567793564967_147570226898057";"200";"7";"2";"147567793564967_147570226898057";"data";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147567793564967/110296187292128_147567793564967";"201";"7";"2";"110296187292128_147567793564967";"offcut";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147567793564967/110296187292128_147567793564967";"202";"7";"2";"110296187292128_147567793564967";"headers";"fetched (200)";"2020-07-13 15:56:51.631491";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147561370232276";"8";"1";"1";"110296187292128_147561370232276";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";"#Сонгууль2020 хүч тэнцвэргүй өрсөлдөөн байсныг та баримттай нь харж байна.  Ардчилсан намын зардлын явцын тайлангийн мэдээлэл олдсонгүй.  #ЗөвХөгжил #ЗөвХандлага #ЗөвСонголт"
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147571273564619";"203";"8";"2";"147561370232276_147571273564619";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"Одоо бидэнд төсвийн таналт хэрэгтэй болохоос ТАНСАГЛАЛ хэрэггүй шүү!! 21оноос элгээрээ мөлхөх гэж байж яасан үрэлгэн юм. Ийм новшийн гаруудад нэгч санал бүү өг!!!!"
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147591460229267";"204";"8";"2";"147561370232276_147591460229267";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"Ene ih mungu haanaas garsan bol!!!"
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147568283564918";"205";"8";"2";"147561370232276_147568283564918";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"MAN bvvr arai yu ( ͠° ͟ʖ ͡°)"
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147568010231612";"206";"8";"2";"147561370232276_147568010231612";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"Энэ их зардал гаргасан хүмүүс бол зардалаа нөхнө гээл үзэж тарах байхдаа хха"
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147589610229452";"207";"8";"2";"147561370232276_147589610229452";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"Nice"
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147571123564634";"208";"8";"2";"147561370232276_147571123564634";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"Мэдлэг боловсролтой мундаг залуус олон харагдаж байсан. Тэгсэн яагаад ингэж мэдээлэл цацах болов. Энэ доод зурганд Найдлаа гэж хүний сонгуулийн зардлын задаргаа байна. Энэ дээр хандив 106288825 гэсэн байна. Бусад хүмүүст нь ердөө 17000000 төгрөг хандив цугласан гэсэн үг үү. Энэ дээр тайлбар өгнө үү"
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147595450228868";"209";"8";"2";"147561370232276_147595450228868";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"нэг нь нэг нэр дэвшигчийн зардал, нөгөө нь бүхэл намын зардал юм биш үү? танай нэг хүн 123 сая гээд үзээд 76 нэр дэвшигчид үржүүлвэл бараг 1,8 дахин их болж харагдах юм биш үү? иймэрхүү явуургүй харьцуулалт хэрэггүй байхаа."
"110296187292128_149960129992400/110296187292128_147561370232276/147561370232276_147571620231251";"210";"8";"2";"147561370232276_147571620231251";"data";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";"minii bodloor tanai MAH olon fanat olon hun handiv ogsonl ym bgaa bzdde harluulah ged bur zudreh ymdaaa hha oorsdo oo sevgu ym hsig shaahima"
"110296187292128_149960129992400/110296187292128_147561370232276/110296187292128_147561370232276";"211";"8";"2";"110296187292128_147561370232276";"offcut";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147561370232276/110296187292128_147561370232276";"212";"8";"2";"110296187292128_147561370232276";"headers";"fetched (200)";"2020-07-13 15:56:52.075547";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147552366899843";"9";"1";"1";"110296187292128_147552366899843";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";"УИХ-ын 2020 оны сонгуульд биднийг дэмжин хандив илгээсэн албан байгууллага болон иргэддээ Зөв Хүн Электорат эвслийн сонгуулийн штабаас талархлаа илэрхийлж байна. Та бүхний бидэнд итгэсэн итгэл, дэмжлэгээр бид сонгуулийн үйл ажиллагаагаа амжилттай дуусгаж чадлаа.  ЗӨВ сонголт хийн ЗӨВ ирээдүйг бүтээлцэж байгаа ЗӨВ хүн танд баярлалаа"
