"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"created_time";"type";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count";"message"
"1";"106";"1";"210175192404846_3042336219188715";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:41:33+0000";"photo";"25";"27";"358";"347";"8";"3";"0";"0";"0";"УИХ-ын сонгуулийн 26-р тойрог Баянгол дүүрэгт Ардчилсан намаас нэр дэвшигч  С.Эрдэнэ ✅ С.Одонтуяа  ✅ Д.Батцогт ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"107";"1";"210175192404846_3042331022522568";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:38:47+0000";"photo";"14";"57";"179";"174";"3";"1";"0";"0";"1";"УИХ-ын сонгуулийн 25-р тойрог Чингэлтэй дүүрэгт Ардчилсан намаас нэр дэвшигч  Ц.Баатархүү ✅ Р.Булгамаа  ✅ Г.Уянга ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"108";"1";"210175192404846_3042328835856120";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:37:28+0000";"photo";"72";"315";"339";"325";"11";"1";"0";"0";"2";"УИХ-ын сонгуулийн 24-р тойрог Сүхбаатар дүүрэгт Ардчилсан намаас нэр дэвшигч  Р.Амаржаргал ✅ С.Эрдэнэболд  ✅ Э.Долгион ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"109";"1";"210175192404846_3042326095856394";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:36:01+0000";"photo";"28";"79";"339";"326";"11";"1";"0";"1";"0";"УИХ-ын сонгуулийн 23-р тойрог Баянзүрх дүүрэгт Ардчилсан намаас нэр дэвшигч  Д.Пүрэвдаваа✅ Ж.Баясгалан ✅ Ц.Одонтунгалаг✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"110";"1";"210175192404846_3042324322523238";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:34:49+0000";"photo";"30";"65";"249";"241";"4";"1";"2";"0";"1";"УИХ-ын сонгуулийн 22-р тойрог Баянзүрх дүүрэгт Ардчилсан намаас нэр дэвшигч  З.Энхболд ✅ Т.Батцогт ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"111";"1";"210175192404846_3042309762524694";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:27:03+0000";"photo";"10";"27";"148";"144";"2";"0";"1";"1";"0";"УИХ-ын сонгуулийн 21-р тойрог Багахангай, Багануур, Налайх дүүрэгт Ардчилсан намаас нэр дэвшигч  Ц.Алтанцэцэг ✅ М.Энх-Амар ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"112";"1";"210175192404846_3042307119191625";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:25:22+0000";"photo";"10";"11";"116";"113";"1";"1";"1";"0";"0";"УИХ-ын сонгуулийн 20-р тойрог Орхон аймагт Ардчилсан намаас нэр дэвшигч  Ц.Батхуяг✅ О.Баасанхүү  ✅ Д.Оросоо ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"113";"1";"210175192404846_3042305205858483";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:24:12+0000";"photo";"11";"12";"107";"103";"2";"0";"2";"0";"0";"УИХ-ын сонгуулийн 19-р тойрог Дархан-Уул аймагт Ардчилсан намаас нэр дэвшигч  Н.Мөнхдаш✅ Д.Энхтуяа  ✅ Б.Бямбасайхан ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"114";"1";"210175192404846_3042302485858755";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:22:35+0000";"photo";"33";"21";"209";"202";"5";"1";"1";"0";"0";"УИХ-ын сонгуулийн 18-р тойрог Хэнтий аймагт Ардчилсан намаас нэр дэвшигч  Ж.Оюунбаатар ✅ Т.Пүрэвхатан ✅ Э.Бат-Үүл ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"115";"1";"210175192404846_3042299622525708";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:21:19+0000";"photo";"10";"21";"111";"108";"2";"1";"0";"0";"0";"УИХ-ын сонгуулийн 17-р тойрог Хөвсгөл аймагт Ардчилсан намаас нэр дэвшигч  Ч.Батцогт ✅ Д.Ганболд ✅ Б.Баярмаа ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"116";"1";"210175192404846_3042295012526169";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:18:46+0000";"photo";"18";"39";"149";"145";"3";"1";"0";"0";"0";"УИХ-ын сонгуулийн 16-р тойрог Ховд аймагт Ардчилсан намаас нэр дэвшигч  Б.Пүрэвдорж ✅ Н.Пунцаг ✅ Ш.Адьшаа ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"117";"1";"210175192404846_3042292805859723";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:17:37+0000";"photo";"15";"16";"133";"129";"3";"1";"0";"0";"0";"УИХ-ын сонгуулийн 15-р тойрог Увс аймагт Ардчилсан намаас нэр дэвшигч  О.Цогтгэрэл ✅ Д.Цэндсүрэн ✅ С.Жавхлан ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"118";"1";"210175192404846_3042289545860049";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:15:59+0000";"photo";"16";"49";"176";"172";"3";"1";"0";"0";"0";"УИХ-ын сонгуулийн 14-р тойрог Төв аймагт Ардчилсан намаас нэр дэвшигч  Ц.Туваан ✅ Д.Эрдэнэсувд ✅ Х.Тэмүүжин ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"119";"1";"210175192404846_3042284825860521";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:13:24+0000";"photo";"10";"10";"107";"106";"0";"1";"0";"0";"0";"УИХ-ын сонгуулийн 13-р тойрог Сэлэнгэ аймагт Ардчилсан намаас нэр дэвшигч  Д.Эрдэнэбат ✅ Д.Үүрийнтуяа ✅ С.Баярцогт ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"120";"1";"210175192404846_3042280159194321";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T04:11:25+0000";"photo";"11";"7";"121";"117";"3";"1";"0";"0";"0";"УИХ-ын сонгуулийн 12-р тойрог Сүхбаатар аймагт Ардчилсан намаас нэр дэвшигч  Ж.Батсуурь  ✅ Н.Ганибал  ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"121";"1";"210175192404846_3042194369202900";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T03:27:56+0000";"video";"33";"1150";"385";"367";"15";"1";"0";"1";"1";"""ӨСӨЛТИЙН ТУХАЙ ЯРЪЯ"" ПОДКАСТ: АРДЧИЛСАН НАМЫН ҮБХ-НЫ ГИШҮҮН, НИТХ-ЫН ТӨЛӨӨЛӨГЧ М.ТУЛГАТ"
"1";"122";"1";"210175192404846_3042042369218100";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T02:08:02+0000";"video";"526";"1100";"448";"430";"17";"1";"0";"0";"0";"“ӨСӨЛТИЙН ТУХАЙ ЯРЬЯ” хэлэлцүүлэг Сэдэв:Хөгжлийн бэрхшээлтэй иргэдийн асуудал ба шийдэл"
"1";"123";"1";"210175192404846_3041972285891775";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T01:28:14+0000";"video";"545";"1179";"618";"586";"17";"11";"2";"2";"0";"ТӨРӨӨ ЗАСЪЯ..."
"1";"124";"1";"210175192404846_3041955375893466";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-18T01:17:17+0000";"photo";"12";"22";"170";"165";"4";"1";"0";"0";"0";"УИХ-ын сонгуулийн 11-р тойрог Өмнөговь аймагт Ардчилсан намаас нэр дэвшигч  Б.Бадраа  ✅ Д.Бат-Эрдэнэ  ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"125";"1";"210175192404846_3040357136053290";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-17T11:32:41+0000";"video";"54";"226";"400";"386";"11";"1";"1";"0";"1";"""Өсөлтийн тухай ярья"" хэлэлцүүлэг Сэдэв: Эрүүл мэндийн тогтолцооны асуудал ба шийдэл"
"1";"126";"1";"210175192404846_1082454942136895";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-17T11:23:01+0000";"video";"379";"1093";"573";"544";"20";"4";"0";"2";"3";"АРДЧИЛСАН НАМЫН СОНГУУЛИЙН ТӨВ ШТАБААС БЭЛТГЭЖ БАЙГАА “ЯЛАЛТЫН МЭДЭЭ”  Өдөр бүрийн 12:06 минут                            15:00 цаг                           19:00 цагаас сонгогч та хүлээн авч үзээрэй"
"1";"127";"1";"210175192404846_3040192266069777";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-17T10:03:12+0000";"photo";"57";"89";"367";"353";"10";"2";"0";"2";"0";"УИХ-ын сонгуулийн 10-р тойрог Өвөрхангай аймагт Ардчилсан намаас нэр дэвшигч  О.Алтангэрэл ✅ Ч.Даваабаяр  ✅ Б.Ганхөлөг ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"128";"1";"210175192404846_3040188752736795";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-17T10:01:55+0000";"photo";"14";"21";"184";"177";"4";"1";"0";"2";"0";"УИХ-ын сонгуулийн 9-р тойрог Завхан аймагт Ардчилсан намаас нэр дэвшигч  З.Нарантуяа ✅ Д.Батсайхан  ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"129";"1";"210175192404846_3040171062738564";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-17T09:53:51+0000";"photo";"30";"41";"328";"315";"9";"1";"0";"1";"2";"УИХ-ын сонгуулийн 8-р тойрог Дорноговь аймагт Ардчилсан намаас нэр дэвшигч  Ц.Жадамба ✅ Д.Алтангэрэл  ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"130";"1";"210175192404846_3040160419406295";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-17T09:48:00+0000";"photo";"12";"6";"120";"111";"4";"3";"1";"0";"1";"УИХ-ын сонгуулийн 7-р тойрог Дорнод аймагт Ардчилсан намаас нэр дэвшигч  Ж.Энхболд  ✅ П.Батчимэг ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
"1";"131";"1";"210175192404846_3040149902740680";"data";"fetched (200)";"2020-07-23 18:36:05.786496";"Facebook:/<page-id>/posts";"2020-06-17T09:42:12+0000";"photo";"9";"8";"148";"139";"4";"5";"0";"0";"0";"УИХ-ын сонгуулийн 6-р тойрог Говьсүмбэр, Дундговь  аймагт Ардчилсан намаас нэр дэвшигч  Л.Одсэр  ✅ Б.Наранхүү  ✅  #Өсөлтийг_өрх_бүрд🇲🇳🇲🇳🇲🇳"
